Column1,Column12
日本国民は大変だねー、洗脳されて団体や政府に献金ざんまいで破綻だねw##洗脳に協力的なメディアも多いことですし#### ,1
カルトと共に ,1
『元々死んでたキャラが実は生きてたら〜』をキャラに愛着のない公式がやるととてつもない尊厳破壊になるって教えてくれた ,1
これは「ちゃんと運動しましょう、禁煙しましょう。さもなければ毒珍打たせちゃうぞ__」という ###ワクチン4回目危険,1
やっぱ国会議員やるような 。,1
…会食を咎められたくないから行動制限しないのかもしれない…。 ,1
最近感じる…##この国ってやばいよ__世界の中で１、２番を争うくらいやばい国だよって再認識した______## ,1
沖縄県 医療ひっ迫で不要不急の外出自粛など 行動制限要請へ | NHK | 新型コロナ 国内感染者数　沖縄だもんね。 ,1
火星食、時間を知ってはいたけど部屋から一歩も出ずに終わっちゃったな## ##どこがいいんだろうって思ってしまう,1
少し前に、 ####それでは勝てないのは明白##ティレル→BARを買収してもダメだったし##SAF1の惨劇を含め、今までのあれやこれやから何を学んだ末のオールホンダなのか総括しないとさ…,1
"またしても、蓋を開けたら男性登壇者ばかり、の話を見て、ああこれってずっと言ってきても結局10年経っても何も変わってない…どころか、同時代を生きてきた自分の同世代も結局ほぼ男性達ばかりでステータス築きがちだし、実際、ではもし本当に"" 'がいないとして、",1
何度か街中で芸能人を見かけたことあるけど、声かけたことないし、ましてや伝言なんて考えたこともないな。#### #####素のまんま,1
いいよなー ,0
アクセス過多でメンテか。##攻撃を受けているとかでないなら ,1
 せいで11勝5敗+4！！！,1
ウクライナでほんとこういうの増えたよねと思う。欧米の風刺漫画で今更こういうのが増えたことにとてつもない恐怖を感じる。朝鮮でもベトナムでもイラクでもシリアでも…昔からこういうことは行われていました。なのに今さら？ ,1
サウナ通う ,1
 ,0
先日の参院選では野党はある程度結託しておいたほうがよかったということが示されてしまいましたがSfCにおいてもその戦略が有効かと考えるとやや微妙に感じたのでユニット越境したような企画には参加しない意向です  ,1
Travisはベスト盤が一番の傑作アルバムだという ,1
晴れたら旅行##曇りは遅刻##雨なら休み##君は自由だ##まぁ居たとして##意味ないマジで##それに気づくたび##はなればなれ･･･いつか辞めて･･･####使えない伝えない##不満だけが残る##手を出さず上司は上の空##かからない##つまらない##そのくせに笑う##呆れる## ####Plastic Tree　静かの海に乗せて,1
使えない##伝えない##不満だけが残る##手を出さず上司は上の空##かからない##つまらない##そのくせに笑う##呆れる## ####くどくど何遍同じ説明必要？##だいたい全部メタファー使い切ったろ？##そろそろ最後なので　まとめてみよう##つまりお前　無能と理解して####Plastic Tree　静かの海に乗せて,1
利益のために国葬やりたいんだったら、 ,1
東京都で3万人のうち15人も重症化し、軽症や中等症と言ってもかなりキツい恐怖のウイルスが蔓延してるみたいだから、恐怖を感じてるみんなは感染者が0になるまで家から出ずに自粛しような…みんなの分までぼくは人生を楽しむから,1
テレワークで会議してると、ときどき   してる人いません？　あれ大嫌いなんですよね。,1
おかげさまでドル円爆上げだよ,1
そ〜いう健全な方法でストレス発散できない精神状態だから するんだけどなぁ。,1
あなた流が出てますね。マイクの音量上げたら んじゃないですか,1
いやーあのー####いくら夜勤・明け・夜勤・明けと続いたからと言って##勤務表も見ずに勝手に2連休と思い込んで休むってどーなの？##電話もないし##かといってこっちから電話しても出ないし。####さすがにめっちゃモヤる。##しばらくぶり##.｡o_#### 人数の足りない日じゃなくって,1
ツイッターのタイムラインに細野豪志本人のツイートが流れてきたが、いまどきの政治家って、なんら説明責任を果たすやつおらんな。そういうのが自民党に集まってるのかな。##誰が投票してんだろって、 。,1
ｷﾛﾁｬﾝに賛同できない読者、 かもですねえ　想像力一つない読者が増えて困る　革命だの武力蜂起だのに対して、もう少し前なら日本人だって同調できたのだ,1
 にとっては不思議だろうが、家族全滅した同僚に聞いたら「他人に移したら困るから」だった。いや、それ繋がんなくね？って思うけど、,0
なんかTeamsが止まっているみたいだけど…####こういう時に、上から何も連絡が来ないの、 って思います。#職場実況中継,1
色んな考え方とか価値基準があるんだねって わ,1
士郎正宗も似たようなこと描いてたな。原理は単純にして構造は複雑を極めるだったかな。 って同じような考えなんだな。,1
円安効果でハウステンボスも売れて ですね,1
サブ垢でグループカード引きに行ったけど、マジでピックアップとやらが仕事してなくて虚無#### ####ピックアップという言葉の意味を理解してからピックアップを名乗れ！#####ウマ娘,1
